,file_name,flight,image,date,mean_red,sd_red,mean_green,sd_green,mean_blue,sd_blue
0,2019_Feb_06_Phantom_Flight_3_219_HSV_V_fixed,3,219,2019:02:06 10:30:17,20.17,23.68,31.12,26.09,11.42,16.95
0,2019_Feb_06_Phantom_Flight_5_122_HSV_V_fixed,5,122,2019:02:06 11:07:03,19.9,23.6,31.88,26.63,11.95,17.76
0,2019_Feb_06_Phantom_Flight_2_101_HSV_V_fixed,2,101,2019:02:06 09:41:03,14.94,21.56,31.52,26.09,7.75,14.85
0,2019_Feb_06_Phantom_Flight_3_162_HSV_V_fixed,3,162,2019:02:06 10:28:23,16.85,22.57,31.48,26.01,8.8,15.74
0,2019_Feb_06_Phantom_Flight_5_259_HSV_V_fixed,5,259,2019:02:06 11:11:37,19.03,23.44,31.77,26.52,12.9,18.12
0,2019_Feb_06_Phantom_Flight_4_141_HSV_V_fixed,4,141,2019:02:06 10:50:10,20.8,23.49,30.97,26.36,13.66,18.24
0,2019_Feb_06_Phantom_Flight_3_282_HSV_V_fixed,3,282,2019:02:06 10:32:23,20.77,22.87,31.18,25.99,11.82,16.53
0,2019_Feb_06_Phantom_Flight_1_425_HSV_V_fixed,1,425,2019:02:06 10:12:58,17.33,22.41,31.18,26.29,7.92,13.96
0,2019_Feb_06_Phantom_Flight_5_27_HSV_V_fixed,5,27,2019:02:06 11:03:53,18.66,22.82,31.85,26.33,12.83,17.64
0,2019_Feb_06_Phantom_Flight_3_356_HSV_V_fixed,3,356,2019:02:06 10:34:51,19.33,23.08,30.63,26.29,11.59,17.36
0,2019_Feb_06_Phantom_Flight_2_335_HSV_V_fixed,2,335,2019:02:06 09:48:57,19.22,23.19,31.42,26.5,10.78,16.64
0,2019_Feb_06_Phantom_Flight_3_77_HSV_V_fixed,3,77,2019:02:06 10:25:33,18.88,24.45,31.34,25.92,9.75,17.37
0,2019_Feb_06_Phantom_Flight_5_316_HSV_V_fixed,5,316,2019:02:06 11:13:31,20.32,23.67,31.1,26.09,12.83,18.34
0,2019_Feb_06_Phantom_Flight_3_224_HSV_V_fixed,3,224,2019:02:06 10:30:27,21.12,24.06,31.01,26.33,12.42,17.85
0,2019_Feb_06_Phantom_Flight_4_207_HSV_V_fixed,4,207,2019:02:06 10:52:22,17.6,22.67,31.33,26.35,10.77,16.89
0,2019_Feb_06_Phantom_Flight_4_57_HSV_V_fixed,4,57,2019:02:06 10:47:22,20.23,24.42,31.65,26.76,13.67,18.86
0,2019_Feb_06_Phantom_Flight_5_264_HSV_V_fixed,5,264,2019:02:06 11:11:47,19.38,23.73,31.38,26.0,13.35,18.55
0,2019_Feb_06_Phantom_Flight_5_184_HSV_V_fixed,5,184,2019:02:06 11:09:07,19.81,23.55,31.33,26.67,13.38,18.73
0,2019_Feb_06_Phantom_Flight_2_247_HSV_V_fixed,2,247,2019:02:06 09:45:57,17.57,23.34,30.78,26.02,10.43,17.29
0,2019_Feb_06_Phantom_Flight_1_418_HSV_V_fixed,1,418,2019:02:06 10:12:44,17.86,22.9,31.33,26.67,8.18,14.57
0,2019_Feb_06_Phantom_Flight_5_8_HSV_V_fixed,5,8,2019:02:06 11:03:15,19.09,22.76,31.94,26.43,11.78,17.26
0,2019_Feb_06_Phantom_Flight_2_393_HSV_V_fixed,2,393,2019:02:06 09:50:53,21.37,21.49,31.15,26.3,14.33,16.75
0,2019_Feb_06_Phantom_Flight_2_308_HSV_V_fixed,2,308,2019:02:06 09:48:03,18.98,23.05,30.67,25.87,10.56,16.43
0,2019_Feb_06_Phantom_Flight_5_81_HSV_V_fixed,5,81,2019:02:06 11:05:41,18.07,22.13,31.48,26.24,11.65,17.09
0,2019_Feb_06_Phantom_Flight_1_483_HSV_V_fixed,1,483,2019:02:06 10:14:54,21.12,23.66,30.74,25.62,11.09,16.64
0,2019_Feb_06_Phantom_Flight_1_195_HSV_V_fixed,1,195,2019:02:06 10:05:12,23.51,23.03,30.91,25.82,13.1,16.34
0,2019_Feb_06_Phantom_Flight_1_275_HSV_V_fixed,1,275,2019:02:06 10:07:56,20.07,23.73,32.26,26.37,9.51,15.5
0,2019_Feb_06_Phantom_Flight_1_307_HSV_V_fixed,1,307,2019:02:06 10:09:00,18.86,23.46,31.69,26.58,8.94,15.43
0,2019_Feb_06_Phantom_Flight_2_417_HSV_V_fixed,2,417,2019:02:06 09:51:41,23.67,23.9,30.69,26.15,14.32,17.25
0,2019_Feb_06_Phantom_Flight_1_248_HSV_V_fixed,1,248,2019:02:06 10:06:58,19.65,22.67,31.06,26.73,9.74,14.99
0,2019_Feb_06_Phantom_Flight_1_133_HSV_V_fixed,1,133,2019:02:06 10:03:08,18.51,22.71,31.59,26.61,8.21,13.97
0,2019_Feb_06_Phantom_Flight_2_372_HSV_V_fixed,2,372,2019:02:06 09:50:11,22.3,22.68,30.83,26.13,13.91,17.02
0,2019_Feb_06_Phantom_Flight_3_30_HSV_V_fixed,3,30,2019:02:06 10:23:58,15.68,22.1,31.83,26.17,8.02,14.89
0,2019_Feb_06_Phantom_Flight_5_60_HSV_V_fixed,5,60,2019:02:06 11:04:59,20.01,23.96,30.96,26.09,13.31,18.67
0,2019_Feb_06_Phantom_Flight_4_332_HSV_V_fixed,4,332,2019:02:06 10:56:32,16.24,21.33,31.35,26.05,9.85,15.48
0,2019_Feb_06_Phantom_Flight_1_462_HSV_V_fixed,1,462,2019:02:06 10:14:12,21.58,23.51,30.96,25.93,11.17,16.36
0,2019_Feb_06_Phantom_Flight_3_311_HSV_V_fixed,3,311,2019:02:06 10:33:21,19.23,22.47,30.48,25.66,11.3,16.48
0,2019_Feb_06_Phantom_Flight_3_125_HSV_V_fixed,3,125,2019:02:06 10:27:09,16.3,22.58,31.81,25.96,8.41,15.3
0,2019_Feb_06_Phantom_Flight_4_106_HSV_V_fixed,4,106,2019:02:06 10:49:00,20.32,23.62,31.62,26.65,13.16,18.46
0,2019_Feb_06_Phantom_Flight_5_165_HSV_V_fixed,5,165,2019:02:06 11:08:29,19.68,23.18,31.26,25.76,13.99,19.09
0,2019_Feb_06_Phantom_Flight_5_285_HSV_V_fixed,5,285,2019:02:06 11:12:29,20.09,23.54,32.06,26.92,12.93,18.06
0,2019_Feb_06_Phantom_Flight_2_146_HSV_V_fixed,2,146,2019:02:06 09:42:35,16.96,21.89,31.74,26.46,9.16,15.52
0,2019_Feb_06_Phantom_Flight_3_96_HSV_V_fixed,3,96,2019:02:06 10:26:11,16.36,22.83,31.59,25.61,8.74,15.57
0,2019_Feb_06_Phantom_Flight_5_223_HSV_V_fixed,5,223,2019:02:06 11:10:25,19.3,22.88,32.22,26.49,12.12,17.2
0,2019_Feb_06_Phantom_Flight_3_118_HSV_V_fixed,3,118,2019:02:06 10:26:55,15.52,22.9,32.58,26.12,8.19,16.02
0,2019_Feb_06_Phantom_Flight_2_200_HSV_V_fixed,2,200,2019:02:06 09:44:23,18.96,24.08,32.19,26.69,10.53,17.43
0,2019_Feb_06_Phantom_Flight_5_158_HSV_V_fixed,5,158,2019:02:06 11:08:15,19.71,23.36,31.19,26.16,13.6,18.85
0,2019_Feb_06_Phantom_Flight_3_263_HSV_V_fixed,3,263,2019:02:06 10:31:45,20.02,22.95,30.8,26.32,11.53,16.29
0,2019_Feb_06_Phantom_Flight_4_240_HSV_V_fixed,4,240,2019:02:06 10:53:28,18.92,23.88,31.94,26.82,11.1,17.41
0,2019_Feb_06_Phantom_Flight_3_183_HSV_V_fixed,3,183,2019:02:06 10:29:05,18.34,23.26,31.78,26.51,9.94,16.34
0,2019_Feb_06_Phantom_Flight_2_40_HSV_V_fixed,2,40,2019:02:06 09:39:01,20.99,23.01,31.26,26.61,11.58,15.6
0,2019_Feb_06_Phantom_Flight_2_47_HSV_V_fixed,2,47,2019:02:06 09:39:15,21.25,22.38,31.7,26.24,12.02,15.92
0,2019_Feb_06_Phantom_Flight_4_247_HSV_V_fixed,4,247,2019:02:06 10:53:42,17.03,22.37,31.5,26.57,10.69,16.75
0,2019_Feb_06_Phantom_Flight_3_184_HSV_V_fixed,3,184,2019:02:06 10:29:07,18.18,23.03,31.48,26.3,9.79,16.11
0,2019_Feb_06_Phantom_Flight_3_264_HSV_V_fixed,3,264,2019:02:06 10:31:47,20.08,22.97,31.34,26.23,11.39,16.32
0,2019_Feb_06_Phantom_Flight_2_207_HSV_V_fixed,2,207,2019:02:06 09:44:37,18.72,23.24,31.97,26.24,10.17,16.21
0,2019_Feb_06_Phantom_Flight_4_17_HSV_V_fixed,4,17,2019:02:06 10:46:02,18.53,23.47,31.7,26.48,12.48,18.66
0,2019_Feb_06_Phantom_Flight_5_224_HSV_V_fixed,5,224,2019:02:06 11:10:27,18.23,22.37,30.63,26.05,11.44,16.89
0,2019_Feb_06_Phantom_Flight_1_458_HSV_V_fixed,1,458,2019:02:06 10:14:04,21.33,23.89,31.01,26.19,10.76,16.44
0,2019_Feb_06_Phantom_Flight_4_308_HSV_V_fixed,4,308,2019:02:06 10:55:44,18.22,22.63,31.57,26.28,11.26,16.75
0,2019_Feb_06_Phantom_Flight_3_91_HSV_V_fixed,3,91,2019:02:06 10:26:01,16.36,23.1,32.13,25.9,8.27,15.2
0,2019_Feb_06_Phantom_Flight_2_348_HSV_V_fixed,2,348,2019:02:06 09:49:23,20.22,23.32,31.63,26.45,11.51,16.61
0,2019_Feb_06_Phantom_Flight_5_282_HSV_V_fixed,5,282,2019:02:06 11:12:23,19.51,23.15,31.25,26.39,12.52,17.65
0,2019_Feb_06_Phantom_Flight_2_141_HSV_V_fixed,2,141,2019:02:06 09:42:25,17.52,23.39,32.26,26.4,9.39,16.45
0,2019_Feb_06_Phantom_Flight_3_259_HSV_V_fixed,3,259,2019:02:06 10:31:37,21.15,24.16,32.14,26.99,11.9,17.03
0,2019_Feb_06_Phantom_Flight_5_162_HSV_V_fixed,5,162,2019:02:06 11:08:23,18.97,23.36,30.55,25.62,13.48,18.94
0,2019_Feb_06_Phantom_Flight_4_101_HSV_V_fixed,4,101,2019:02:06 10:48:50,19.19,22.71,31.62,26.51,12.07,17.52
0,2019_Feb_06_Phantom_Flight_3_122_HSV_V_fixed,3,122,2019:02:06 10:27:03,15.97,22.44,32.34,26.26,8.33,15.2
0,2019_Feb_06_Phantom_Flight_5_219_HSV_V_fixed,5,219,2019:02:06 11:10:17,19.03,22.66,31.37,26.53,11.8,17.03
0,2019_Feb_06_Phantom_Flight_3_316_HSV_V_fixed,3,316,2019:02:06 10:33:31,19.78,22.95,31.1,26.6,11.39,16.43
0,2019_Feb_06_Phantom_Flight_1_465_HSV_V_fixed,1,465,2019:02:06 10:14:18,22.09,23.91,31.38,26.11,11.44,16.62
0,2019_Feb_06_Phantom_Flight_5_67_HSV_V_fixed,5,67,2019:02:06 11:05:13,19.91,23.49,30.67,25.86,13.29,18.89
0,2019_Feb_06_Phantom_Flight_4_335_HSV_V_fixed,4,335,2019:02:06 10:56:38,16.36,22.04,31.34,26.09,10.29,16.3
0,2019_Feb_06_Phantom_Flight_3_37_HSV_V_fixed,3,37,2019:02:06 10:24:13,15.18,22.18,32.04,26.42,6.82,13.51
0,2019_Feb_06_Phantom_Flight_2_375_HSV_V_fixed,2,375,2019:02:06 09:50:17,22.47,23.0,31.24,26.29,13.99,17.21
0,2019_Feb_06_Phantom_Flight_1_134_HSV_V_fixed,1,134,2019:02:06 10:03:10,18.55,22.94,31.92,26.85,8.38,14.34
0,2019_Feb_06_Phantom_Flight_2_410_HSV_V_fixed,2,410,2019:02:06 09:51:27,22.47,23.25,31.21,26.75,13.41,16.75
0,2019_Feb_06_Phantom_Flight_1_300_HSV_V_fixed,1,300,2019:02:06 10:08:46,18.67,23.49,30.95,26.11,9.38,15.94
0,2019_Feb_06_Phantom_Flight_1_272_HSV_V_fixed,1,272,2019:02:06 10:07:50,20.42,24.11,32.44,26.92,9.91,16.16
0,2019_Feb_06_Phantom_Flight_1_192_HSV_V_fixed,1,192,2019:02:06 10:05:06,23.62,24.05,30.77,26.51,13.05,16.86
0,2019_Feb_06_Phantom_Flight_1_484_HSV_V_fixed,1,484,2019:02:06 10:14:56,21.46,23.93,31.01,25.87,11.35,16.85
0,2019_Feb_06_Phantom_Flight_5_86_HSV_V_fixed,5,86,2019:02:06 11:05:51,17.67,22.54,31.02,25.84,11.55,17.28
0,2019_Feb_06_Phantom_Flight_2_394_HSV_V_fixed,2,394,2019:02:06 09:50:55,20.77,21.22,30.63,26.29,13.8,16.46
0,2019_Feb_06_Phantom_Flight_5_183_HSV_V_fixed,5,183,2019:02:06 11:09:05,20.64,23.71,31.59,26.34,13.84,18.72
0,2019_Feb_06_Phantom_Flight_2_240_HSV_V_fixed,2,240,2019:02:06 09:45:43,17.36,21.67,30.92,25.81,9.88,15.88
0,2019_Feb_06_Phantom_Flight_5_263_HSV_V_fixed,5,263,2019:02:06 11:11:45,19.33,23.54,31.39,25.96,13.03,18.3
0,2019_Feb_06_Phantom_Flight_4_50_HSV_V_fixed,4,50,2019:02:06 10:47:08,19.25,23.46,32.02,27.04,12.78,17.65
0,2019_Feb_06_Phantom_Flight_3_158_HSV_V_fixed,3,158,2019:02:06 10:28:15,16.39,22.11,31.55,25.91,8.72,15.26
0,2019_Feb_06_Phantom_Flight_4_200_HSV_V_fixed,4,200,2019:02:06 10:52:08,17.69,22.26,31.57,25.73,11.02,16.82
0,2019_Feb_06_Phantom_Flight_5_118_HSV_V_fixed,5,118,2019:02:06 11:06:55,19.07,22.82,31.57,26.28,11.25,16.91
0,2019_Feb_06_Phantom_Flight_3_223_HSV_V_fixed,3,223,2019:02:06 10:30:25,20.89,23.93,31.56,26.63,12.05,17.48
0,2019_Feb_06_Phantom_Flight_5_311_HSV_V_fixed,5,311,2019:02:06 11:13:21,18.81,22.58,31.47,26.0,12.0,17.42
0,2019_Feb_06_Phantom_Flight_3_70_HSV_V_fixed,3,70,2019:02:06 10:25:19,18.82,24.27,31.45,25.59,9.95,17.41
0,2019_Feb_06_Phantom_Flight_2_332_HSV_V_fixed,2,332,2019:02:06 09:48:51,20.52,24.43,31.38,25.61,11.59,17.85
0,2019_Feb_06_Phantom_Flight_3_351_HSV_V_fixed,3,351,2019:02:06 10:34:41,19.64,22.94,32.05,26.44,11.38,16.67
0,2019_Feb_06_Phantom_Flight_5_20_HSV_V_fixed,5,20,2019:02:06 11:03:39,19.91,23.81,30.79,26.27,13.4,18.59
0,2019_Feb_06_Phantom_Flight_1_422_HSV_V_fixed,1,422,2019:02:06 10:12:52,17.66,22.19,31.77,25.78,8.05,13.96
0,2019_Feb_06_Phantom_Flight_4_146_HSV_V_fixed,4,146,2019:02:06 10:50:20,20.73,23.62,31.03,26.61,13.62,18.26
0,2019_Feb_06_Phantom_Flight_3_285_HSV_V_fixed,3,285,2019:02:06 10:32:29,20.08,22.79,30.53,25.51,11.7,16.76
0,2019_Feb_06_Phantom_Flight_3_165_HSV_V_fixed,3,165,2019:02:06 10:28:29,17.18,23.01,31.31,25.67,8.95,15.73
0,2019_Feb_06_Phantom_Flight_2_106_HSV_V_fixed,2,106,2019:02:06 09:41:13,15.48,21.57,31.3,25.63,7.99,14.82
0,2019_Feb_06_Phantom_Flight_5_125_HSV_V_fixed,5,125,2019:02:06 11:07:09,20.04,23.76,31.29,26.18,11.88,17.96
0,2019_Feb_06_Phantom_Flight_1_347_HSV_V_fixed,1,347,2019:02:06 10:10:20,15.56,21.79,31.87,25.89,7.42,14.06
0,2019_Feb_06_Phantom_Flight_2_457_HSV_V_fixed,2,457,2019:02:06 09:53:01,21.58,23.85,31.06,26.61,14.07,18.48
0,2019_Feb_06_Phantom_Flight_1_208_HSV_V_fixed,1,208,2019:02:06 10:05:38,22.02,22.19,31.78,26.69,12.18,15.35
0,2019_Feb_06_Phantom_Flight_1_173_HSV_V_fixed,1,173,2019:02:06 10:04:28,21.57,22.86,30.77,26.18,10.76,15.13
0,2019_Feb_06_Phantom_Flight_1_293_HSV_V_fixed,1,293,2019:02:06 10:08:32,18.13,22.99,31.83,26.22,8.53,14.9
0,2019_Feb_06_Phantom_Flight_3_409_HSV_V_fixed,3,409,2019:02:06 10:36:37,19.77,22.7,31.35,26.66,11.36,16.21
0,2019_Feb_06_Phantom_Flight_1_235_HSV_V_fixed,1,235,2019:02:06 10:06:32,21.06,23.45,31.05,26.54,11.17,16.23
0,2019_Feb_06_Phantom_Flight_2_501_HSV_V_fixed,2,501,2019:02:06 09:54:29,21.55,22.7,31.7,27.28,12.71,16.15
0,2019_Feb_06_Phantom_Flight_1_211_HSV_V_fixed,1,211,2019:02:06 10:05:44,21.72,22.17,31.33,26.67,11.99,15.47
0,2019_Feb_06_Phantom_Flight_1_157_HSV_V_fixed,1,157,2019:02:06 10:03:56,22.56,23.42,31.21,26.36,11.04,15.17
0,2019_Feb_06_Phantom_Flight_3_410_HSV_V_fixed,3,410,2019:02:06 10:36:39,19.13,22.28,30.38,26.18,10.76,15.74
0,2019_Feb_06_Phantom_Flight_1_363_HSV_V_fixed,1,363,2019:02:06 10:10:52,16.27,22.54,31.17,25.67,7.55,14.62
0,2019_Feb_06_Phantom_Flight_2_122_HSV_V_fixed,2,122,2019:02:06 09:41:47,19.29,23.87,30.65,26.29,10.57,17.03
0,2019_Feb_06_Phantom_Flight_4_219_HSV_V_fixed,4,219,2019:02:06 10:52:46,18.34,22.88,30.98,25.69,11.81,17.79
0,2019_Feb_06_Phantom_Flight_5_101_HSV_V_fixed,5,101,2019:02:06 11:06:21,18.93,23.25,30.99,26.28,12.26,17.93
0,2019_Feb_06_Phantom_Flight_2_259_HSV_V_fixed,2,259,2019:02:06 09:46:25,19.92,24.16,31.51,26.52,11.68,18.17
0,2019_Feb_06_Phantom_Flight_4_162_HSV_V_fixed,4,162,2019:02:06 10:50:52,19.33,22.81,31.65,26.02,12.42,17.09
0,2019_Feb_06_Phantom_Flight_4_282_HSV_V_fixed,4,282,2019:02:06 10:54:52,18.75,23.12,31.18,26.05,12.75,18.23
0,2019_Feb_06_Phantom_Flight_3_141_HSV_V_fixed,3,141,2019:02:06 10:27:41,19.34,24.96,31.39,25.99,10.23,17.84
0,2019_Feb_06_Phantom_Flight_4_49_HSV_V_fixed,4,49,2019:02:06 10:47:06,18.52,22.49,31.17,26.07,12.43,16.98
0,2019_Feb_06_Phantom_Flight_2_82_HSV_V_fixed,2,82,2019:02:06 09:40:25,18.35,23.58,31.56,26.38,10.13,16.48
0,2019_Feb_06_Phantom_Flight_3_375_HSV_V_fixed,3,375,2019:02:06 10:35:29,19.63,22.64,31.17,26.08,10.99,16.24
0,2019_Feb_06_Phantom_Flight_1_406_HSV_V_fixed,1,406,2019:02:06 10:12:20,16.61,22.15,32.17,26.21,7.38,13.69
0,2019_Feb_06_Phantom_Flight_3_54_HSV_V_fixed,3,54,2019:02:06 10:24:47,16.14,22.92,31.71,26.4,8.14,15.42
0,2019_Feb_06_Phantom_Flight_5_335_HSV_V_fixed,5,335,2019:02:06 11:14:09,19.92,23.42,31.04,26.19,13.18,18.23
0,2019_Feb_06_Phantom_Flight_2_316_HSV_V_fixed,2,316,2019:02:06 09:48:19,19.12,22.83,31.63,26.38,10.75,16.57
0,2019_Feb_06_Phantom_Flight_4_224_HSV_V_fixed,4,224,2019:02:06 10:52:56,18.96,23.17,31.41,25.57,12.1,17.97
0,2019_Feb_06_Phantom_Flight_3_207_HSV_V_fixed,3,207,2019:02:06 10:29:53,17.55,22.23,30.6,25.96,9.63,15.62
0,2019_Feb_06_Phantom_Flight_2_264_HSV_V_fixed,2,264,2019:02:06 09:46:35,20.26,23.15,30.96,26.21,12.0,17.46
0,2019_Feb_06_Phantom_Flight_4_74_HSV_V_fixed,4,74,2019:02:06 10:47:56,20.45,23.3,31.14,26.44,12.73,17.3
0,2019_Feb_06_Phantom_Flight_5_247_HSV_V_fixed,5,247,2019:02:06 11:11:13,19.57,23.72,31.91,27.06,13.41,18.42
0,2019_Feb_06_Phantom_Flight_2_184_HSV_V_fixed,2,184,2019:02:06 09:43:51,18.69,23.57,31.46,26.68,9.81,16.14
0,2019_Feb_06_Phantom_Flight_3_348_HSV_V_fixed,3,348,2019:02:06 10:34:35,19.12,22.26,31.45,26.23,10.95,15.99
0,2019_Feb_06_Phantom_Flight_5_39_HSV_V_fixed,5,39,2019:02:06 11:04:17,18.33,22.58,31.7,26.53,12.66,17.66
0,2019_Feb_06_Phantom_Flight_3_69_HSV_V_fixed,3,69,2019:02:06 10:25:17,18.7,24.16,31.3,25.81,9.78,17.17
0,2019_Feb_06_Phantom_Flight_5_308_HSV_V_fixed,5,308,2019:02:06 11:13:15,18.84,22.66,31.79,26.48,12.3,17.7
0,2019_Feb_06_Phantom_Flight_2_492_HSV_V_fixed,2,492,2019:02:06 09:54:11,21.48,22.63,30.84,26.37,12.96,16.63
0,2019_Feb_06_Phantom_Flight_1_319_HSV_V_fixed,1,319,2019:02:06 10:09:24,16.94,22.62,31.92,26.24,8.13,14.87
0,2019_Feb_06_Phantom_Flight_1_382_HSV_V_fixed,1,382,2019:02:06 10:11:30,16.74,22.73,31.64,26.2,7.83,15.05
0,2019_Feb_06_Phantom_Flight_2_409_HSV_V_fixed,2,409,2019:02:06 09:51:25,22.24,23.16,31.27,26.76,13.33,16.63
0,2019_Feb_06_Phantom_Flight_1_256_HSV_V_fixed,1,256,2019:02:06 10:07:18,20.06,23.24,31.51,26.67,10.23,15.7
0,2019_Feb_06_Phantom_Flight_1_324_HSV_V_fixed,1,324,2019:02:06 10:09:34,17.69,23.28,31.09,25.79,8.5,15.36
0,2019_Feb_06_Phantom_Flight_2_434_HSV_V_fixed,2,434,2019:02:06 09:52:15,23.83,23.82,31.53,26.85,13.71,16.34
0,2019_Feb_06_Phantom_Flight_2_351_HSV_V_fixed,2,351,2019:02:06 09:49:29,20.13,22.93,31.62,26.57,11.58,16.41
0,2019_Feb_06_Phantom_Flight_3_332_HSV_V_fixed,3,332,2019:02:06 10:34:03,19.57,22.06,31.41,26.39,11.04,15.9
0,2019_Feb_06_Phantom_Flight_3_88_HSV_V_fixed,3,88,2019:02:06 10:25:55,16.96,23.42,31.43,26.23,8.66,15.81
0,2019_Feb_06_Phantom_Flight_4_311_HSV_V_fixed,4,311,2019:02:06 10:55:50,18.82,23.12,31.62,26.59,11.3,17.04
0,2019_Feb_06_Phantom_Flight_5_43_HSV_V_fixed,5,43,2019:02:06 11:04:25,19.66,23.28,31.91,26.61,13.59,18.43
0,2019_Feb_06_Phantom_Flight_1_441_HSV_V_fixed,1,441,2019:02:06 10:13:30,20.22,23.55,30.78,26.25,9.95,16.27
0,2019_Feb_06_Phantom_Flight_4_125_HSV_V_fixed,4,125,2019:02:06 10:49:38,19.22,22.87,30.53,26.04,12.5,17.36
0,2019_Feb_06_Phantom_Flight_3_106_HSV_V_fixed,3,106,2019:02:06 10:26:31,17.47,24.28,32.08,25.97,9.27,16.82
0,2019_Feb_06_Phantom_Flight_2_165_HSV_V_fixed,2,165,2019:02:06 09:43:13,18.3,23.17,31.67,26.45,9.42,15.7
0,2019_Feb_06_Phantom_Flight_4_95_HSV_V_fixed,4,95,2019:02:06 10:48:38,18.23,21.59,30.81,25.81,11.36,16.21
0,2019_Feb_06_Phantom_Flight_5_146_HSV_V_fixed,5,146,2019:02:06 11:07:51,17.65,22.04,31.8,26.13,12.06,17.13
0,2019_Feb_06_Phantom_Flight_2_285_HSV_V_fixed,2,285,2019:02:06 09:47:17,19.64,23.89,31.61,26.79,11.33,17.29
0,2019_Feb_06_Phantom_Flight_3_394_HSV_V_fixed,3,394,2019:02:06 10:36:07,19.24,22.33,31.06,26.59,10.96,15.89
0,2019_Feb_06_Phantom_Flight_4_118_HSV_V_fixed,4,118,2019:02:06 10:49:24,20.87,23.98,31.03,25.99,13.12,18.51
0,2019_Feb_06_Phantom_Flight_2_223_HSV_V_fixed,2,223,2019:02:06 09:45:09,17.48,22.32,31.58,26.18,9.47,15.33
0,2019_Feb_06_Phantom_Flight_5_200_HSV_V_fixed,5,200,2019:02:06 11:09:39,19.27,23.29,31.48,26.31,12.36,18.03
0,2019_Feb_06_Phantom_Flight_4_33_HSV_V_fixed,4,33,2019:02:06 10:46:34,20.79,23.46,31.0,25.9,14.13,18.24
0,2019_Feb_06_Phantom_Flight_4_263_HSV_V_fixed,4,263,2019:02:06 10:54:14,18.15,22.83,32.01,26.38,12.1,17.67
0,2019_Feb_06_Phantom_Flight_2_158_HSV_V_fixed,2,158,2019:02:06 09:42:59,18.05,22.9,32.15,26.36,9.27,15.62
0,2019_Feb_06_Phantom_Flight_2_63_HSV_V_fixed,2,63,2019:02:06 09:39:47,20.57,23.52,31.46,26.29,11.74,16.69
0,2019_Feb_06_Phantom_Flight_4_183_HSV_V_fixed,4,183,2019:02:06 10:51:34,18.78,23.49,31.37,26.09,11.69,17.5
0,2019_Feb_06_Phantom_Flight_3_240_HSV_V_fixed,3,240,2019:02:06 10:30:59,20.23,22.49,31.22,26.56,11.35,15.95
0,2019_Feb_06_Phantom_Flight_5_248_HSV_V_fixed,5,248,2019:02:06 11:11:15,18.75,22.69,31.37,25.92,12.87,17.62
0,2019_Feb_06_Phantom_Flight_3_173_HSV_V_fixed,3,173,2019:02:06 10:28:45,16.64,22.46,31.19,26.02,8.4,14.71
0,2019_Feb_06_Phantom_Flight_4_150_HSV_V_fixed,4,150,2019:02:06 10:50:28,20.15,23.16,31.83,26.77,13.23,17.46
0,2019_Feb_06_Phantom_Flight_3_293_HSV_V_fixed,3,293,2019:02:06 10:32:45,20.69,23.64,30.79,26.32,12.03,17.59
0,2019_Feb_06_Phantom_Flight_5_133_HSV_V_fixed,5,133,2019:02:06 11:07:25,19.55,23.49,31.45,26.11,13.04,18.03
0,2019_Feb_06_Phantom_Flight_3_208_HSV_V_fixed,3,208,2019:02:06 10:29:55,18.12,22.68,31.66,26.25,9.99,15.89
0,2019_Feb_06_Phantom_Flight_2_110_HSV_V_fixed,2,110,2019:02:06 09:41:21,16.18,22.16,30.96,25.3,8.18,14.81
0,2019_Feb_06_Phantom_Flight_2_324_HSV_V_fixed,2,324,2019:02:06 09:48:35,20.33,24.27,30.79,26.04,11.37,17.77
0,2019_Feb_06_Phantom_Flight_5_307_HSV_V_fixed,5,307,2019:02:06 11:13:13,18.53,22.68,31.2,26.6,12.17,17.75
0,2019_Feb_06_Phantom_Flight_3_66_HSV_V_fixed,3,66,2019:02:06 10:25:11,18.21,24.08,30.84,26.1,9.47,17.09
0,2019_Feb_06_Phantom_Flight_5_36_HSV_V_fixed,5,36,2019:02:06 11:04:11,18.01,22.44,31.32,26.47,12.53,17.53
0,2019_Feb_06_Phantom_Flight_1_434_HSV_V_fixed,1,434,2019:02:06 10:13:16,18.88,23.22,31.75,26.33,9.3,15.7
0,2019_Feb_06_Phantom_Flight_3_347_HSV_V_fixed,3,347,2019:02:06 10:34:33,19.63,22.78,31.93,26.75,11.28,16.45
0,2019_Feb_06_Phantom_Flight_5_275_HSV_V_fixed,5,275,2019:02:06 11:12:09,19.45,23.17,31.39,25.89,13.27,18.12
0,2019_Feb_06_Phantom_Flight_4_46_HSV_V_fixed,4,46,2019:02:06 10:47:00,18.8,22.7,31.52,26.53,12.84,17.43
0,2019_Feb_06_Phantom_Flight_5_195_HSV_V_fixed,5,195,2019:02:06 11:09:29,19.5,23.76,32.24,26.65,12.8,18.63
0,2019_Feb_06_Phantom_Flight_2_256_HSV_V_fixed,2,256,2019:02:06 09:46:17,19.87,23.83,31.24,26.24,11.71,17.6
0,2019_Feb_06_Phantom_Flight_3_235_HSV_V_fixed,3,235,2019:02:06 10:30:49,20.71,23.14,31.43,26.57,11.55,16.5
0,2019_Feb_06_Phantom_Flight_4_216_HSV_V_fixed,4,216,2019:02:06 10:52:40,18.76,23.38,32.3,26.84,12.02,17.97
